Open_time,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT
2024-04-30,63866.00000000,64734.00000000,59191.60000000,60672.00000000,54947.65535000,3372142467.43225250,1985671,3216.74000000,3250.95000000,2921.00000000,3014.05000000,561717.48660000,1710124473.49570300,1292873,592.80000000,604.30000000,555.70000000,578.40000000,766513.44600000,442024066.47450000,486465
2024-05-01,60672.01000000,60841.63000000,56552.82000000,58364.97000000,81166.46823000,4705572361.74020020,2401089,3014.04000000,3023.24000000,2817.00000000,2972.46000000,624963.77730000,1827523436.86029300,1365039,578.40000000,580.40000000,536.70000000,561.80000000,669027.31800000,371042856.39670000,427425
2024-05-02,58364.97000000,59625.00000000,56911.84000000,59060.61000000,47583.81961000,2778840305.05057860,1572898,2972.46000000,3016.72000000,2893.26000000,2986.19000000,365939.71910000,1084862887.84794300,880167,561.80000000,565.90000000,539.50000000,560.50000000,359794.31500000,200004508.94470000,250921
2024-05-03,59060.60000000,63333.00000000,58811.32000000,62882.01000000,43628.40143000,2658193708.34790420,1558661,2986.19000000,3126.99000000,2958.32000000,3102.61000000,355825.83910000,1081409861.15412300,859542,560.50000000,590.00000000,558.90000000,587.00000000,342906.43300000,196300747.86000000,257575
2024-05-04,62882.01000000,64540.00000000,62541.03000000,63892.04000000,24368.69282000,1547468697.87657970,1113509,3102.61000000,3168.00000000,3092.85000000,3117.23000000,196263.94880000,613297368.10061800,575026,587.00000000,593.60000000,582.50000000,585.70000000,197129.25100000,115907821.40020000,210303
2024-05-05,63892.03000000,64646.00000000,62822.17000000,64012.00000000,18526.75029000,1182572239.53061830,992921,3117.24000000,3171.93000000,3072.99000000,3136.41000000,218760.26620000,684143592.81457900,600693,585.70000000,595.00000000,579.30000000,592.00000000,180458.23600000,106025278.22710000,180794
2024-05-06,64012.00000000,65500.00000000,62700.00000000,63165.19000000,34674.91949000,2218131198.46613250,1392557,3136.40000000,3221.40000000,3046.35000000,3062.60000000,355135.30270000,1111315631.57641400,873200,592.00000000,602.30000000,583.10000000,588.20000000,278669.00500000,164915187.63340000,248490
2024-05-07,63165.18000000,64422.41000000,62261.00000000,62312.08000000,25598.79472000,1624531631.59237700,1272898,3062.59000000,3129.85000000,2998.00000000,3005.69000000,298796.68290000,917252045.68820300,815246,588.20000000,600.40000000,576.00000000,576.50000000,289488.70900000,170615635.12220000,266127
2024-05-08,62312.07000000,63020.22000000,60888.00000000,61193.03000000,26121.19004000,1623561041.12551880,1415152,3005.69000000,3038.15000000,2936.48000000,2974.21000000,266934.81250000,800460076.63566700,830635,576.50000000,590.00000000,574.40000000,588.60000000,297016.61700000,173445200.09710000,249379
2024-05-09,61193.03000000,63429.03000000,60630.00000000,63074.01000000,30660.80610000,1895849912.77347550,1381957,2974.20000000,3059.00000000,2950.77000000,3036.23000000,238561.74620000,715090822.07620500,686147,588.60000000,605.80000000,586.30000000,596.80000000,464857.60100000,277461169.03200000,332988
2024-05-10,63074.00000000,63469.13000000,62660.42000000,62934.62000000,12357.75589000,778757159.45061640,555168,3036.24000000,3053.89000000,3018.23000000,3024.79000000,114134.83250000,346244770.64666300,306143,596.80000000,597.00000000,591.00000000,594.80000000,126125.22900000,74958793.15200000,102234
